AKVAKULTURTILLATELSER PR. 13.04.2020;;;;;;;;;;;;;(Enhet i stk. oppgis i 1000) ;;;;;;;;(Enhet i stk. oppgis i 1000) ;;;
TILL_NR;ORG.NR/PERS.NR;NAVN;ADRESSE;POSTNR;POSTSTED;TILDELINGSTIDSPUNKT;TIDSBEGRENSET;TILL_KOMNR;TILL_KOM;FORMÅL;PRODUKSJONSFORM;ART;TILL_KAP;TILL_ENHET;LOK_NR;LOK_NAVN;LOK_KOMNR;LOK_KOM;LOK_PLASS;VANNMILJØ;LOK_KAP;LOK_ENHET;N_GEOWGS84;Ø_GEOWGS84
N ME0010;961056268;NOVA SEA AS;POSTBOKS 34;8764;LOVUND;15-08-1986;30-12-9999;1837;MELØY;Kommersiell;MATFISK;Laks;804,00;TN;10961;SKONSENG;1824;VEFSN;SJØ;SALTVANN;3120,00;TN;65.807633;12.624200
N ME0010;961056268;NOVA SEA AS;POSTBOKS 34;8764;LOVUND;15-08-1986;30-12-9999;1837;MELØY;Kommersiell;MATFISK;Regnbueørret;0,00;TN;10961;SKONSENG;1824;VEFSN;SJØ;SALTVANN;3120,00;TN;65.807633;12.624200
N ME0010;961056268;NOVA SEA AS;POSTBOKS 34;8764;LOVUND;15-08-1986;30-12-9999;1837;MELØY;Kommersiell;MATFISK;Ørret;0,00;TN;10961;SKONSENG;1824;VEFSN;SJØ;SALTVANN;3120,00;TN;65.807633;12.624200
N ME0010;961056268;NOVA SEA AS;POSTBOKS 34;8764;LOVUND;15-08-1986;30-12-9999;1837;MELØY;Kommersiell;MATFISK;Laks;804,00;TN;11138;SKÅLSVIKA;1837;MELØY;SJØ;SALTVANN;3600,00;TN;66.714600;13.561517
N ME0010;961056268;NOVA SEA AS;POSTBOKS 34;8764;LOVUND;15-08-1986;30-12-9999;1837;MELØY;Kommersiell;MATFISK;Regnbueørret;0,00;TN;11138;SKÅLSVIKA;1837;MELØY;SJØ;SALTVANN;3600,00;TN;66.714600;13.561517
N ME0010;961056268;NOVA SEA AS;POSTBOKS 34;8764;LOVUND;15-08-1986;30-12-9999;1837;MELØY;Kommersiell;MATFISK;Ørret;0,00;TN;11138;SKÅLSVIKA;1837;MELØY;SJØ;SALTVANN;3600,00;TN;66.714600;13.561517
N ME0028;961056268;NOVA SEA AS;POSTBOKS 34;8764;LOVUND;21-06-1989;30-12-9999;1837;MELØY;Kommersiell;MATFISK;Laks;804,00;TN;10961;SKONSENG;1824;VEFSN;SJØ;SALTVANN;3120,00;TN;65.807633;12.624200
N ME0028;961056268;NOVA SEA AS;POSTBOKS 34;8764;LOVUND;21-06-1989;30-12-9999;1837;MELØY;Kommersiell;MATFISK;Regnbueørret;0,00;TN;10961;SKONSENG;1824;VEFSN;SJØ;SALTVANN;3120,00;TN;65.807633;12.624200
N ME0028;961056268;NOVA SEA AS;POSTBOKS 34;8764;LOVUND;21-06-1989;30-12-9999;1837;MELØY;Kommersiell;MATFISK;Ørret;0,00;TN;10961;SKONSENG;1824;VEFSN;SJØ;SALTVANN;3120,00;TN;65.807633;12.624200
N ME0028;961056268;NOVA SEA AS;POSTBOKS 34;8764;LOVUND;21-06-1989;30-12-9999;1837;MELØY;Kommersiell;MATFISK;Ørret;0,00;TN;11138;SKÅLSVIKA;1837;MELØY;SJØ;SALTVANN;3600,00;TN;66.714600;13.561517
N ME0028;961056268;NOVA SEA AS;POSTBOKS 34;8764;LOVUND;21-06-1989;30-12-9999;1837;MELØY;Kommersiell;MATFISK;Laks;804,00;TN;11138;SKÅLSVIKA;1837;MELØY;SJØ;SALTVANN;3600,00;TN;66.714600;13.561517
N ME0028;961056268;NOVA SEA AS;POSTBOKS 34;8764;LOVUND;21-06-1989;30-12-9999;1837;MELØY;Kommersiell;MATFISK;Regnbueørret;0,00;TN;11138;SKÅLSVIKA;1837;MELØY;SJØ;SALTVANN;3600,00;TN;66.714600;13.561517
N ME0039;961056268;NOVA SEA AS;POSTBOKS 34;8764;LOVUND;13-02-1974;30-12-9999;1837;MELØY;Kommersiell;MATFISK;Regnbueørret;0,00;TN;15655;HJARTØY N;1828;NESNA;SJØ;SALTVANN;1560,00;TN;66.235783;12.709967
N ME0039;961056268;NOVA SEA AS;POSTBOKS 34;8764;LOVUND;13-02-1974;30-12-9999;1837;MELØY;Kommersiell;MATFISK;Ørret;0,00;TN;15655;HJARTØY N;1828;NESNA;SJØ;SALTVANN;1560,00;TN;66.235783;12.709967
N ME0039;961056268;NOVA SEA AS;POSTBOKS 34;8764;LOVUND;13-02-1974;30-12-9999;1837;MELØY;Kommersiell;MATFISK;Laks;804,00;TN;15655;HJARTØY N;1828;NESNA;SJØ;SALTVANN;1560,00;TN;66.235783;12.709967
N ME0039;961056268;NOVA SEA AS;POSTBOKS 34;8764;LOVUND;13-02-1974;30-12-9999;1837;MELØY;Kommersiell;MATFISK;Ørret;0,00;TN;23816;NORDBOTNET;1828;NESNA;SJØ;SALTVANN;4680,00;TN;66.256117;12.894200
N ME0039;961056268;NOVA SEA AS;POSTBOKS 34;8764;LOVUND;13-02-1974;30-12-9999;1837;MELØY;Kommersiell;MATFISK;Laks;804,00;TN;23816;NORDBOTNET;1828;NESNA;SJØ;SALTVANN;4680,00;TN;66.256117;12.894200
N ME0039;961056268;NOVA SEA AS;POSTBOKS 34;8764;LOVUND;13-02-1974;30-12-9999;1837;MELØY;Kommersiell;MATFISK;Regnbueørret;0,00;TN;23816;NORDBOTNET;1828;NESNA;SJØ;SALTVANN;4680,00;TN;66.256117;12.894200
N ME0039;961056268;NOVA SEA AS;POSTBOKS 34;8764;LOVUND;13-02-1974;30-12-9999;1837;MELØY;Kommersiell;MATFISK;Regnbueørret;0,00;TN;29376;SUNDSØY;1827;DØNNA;SJØ;SALTVANN;3900,00;TN;66.176367;12.770283
N ME0039;961056268;NOVA SEA AS;POSTBOKS 34;8764;LOVUND;13-02-1974;30-12-9999;1837;MELØY;Kommersiell;MATFISK;Ørret;0,00;TN;29376;SUNDSØY;1827;DØNNA;SJØ;SALTVANN;3900,00;TN;66.176367;12.770283
N ME0039;961056268;NOVA SEA AS;POSTBOKS 34;8764;LOVUND;13-02-1974;30-12-9999;1837;MELØY;Kommersiell;MATFISK;Laks;804,00;TN;29376;SUNDSØY;1827;DØNNA;SJØ;SALTVANN;3900,00;TN;66.176367;12.770283
N ME0039;961056268;NOVA SEA AS;POSTBOKS 34;8764;LOVUND;13-02-1974;30-12-9999;1837;MELØY;Kommersiell;MATFISK;Laks;804,00;TN;36037;KLIPEN;1822;LEIRFJORD;SJØ;SALTVANN;3120,00;TN;66.133600;12.851983
N ME0039;961056268;NOVA SEA AS;POSTBOKS 34;8764;LOVUND;13-02-1974;30-12-9999;1837;MELØY;Kommersiell;MATFISK;Ørret;0,00;TN;36037;KLIPEN;1822;LEIRFJORD;SJØ;SALTVANN;3120,00;TN;66.133600;12.851983
N ME0039;961056268;NOVA SEA AS;POSTBOKS 34;8764;LOVUND;13-02-1974;30-12-9999;1837;MELØY;Kommersiell;MATFISK;Regnbueørret;0,00;TN;36037;KLIPEN;1822;LEIRFJORD;SJØ;SALTVANN;3120,00;TN;66.133600;12.851983
N ME0044;964118191;MOWI ASA;SANDVIKSBODENE 77A/B;5035;BERGEN;30-05-2001;;1837;MELØY;Kommersiell;SETTEFISK;Ørret;0,00;TN;11127;GLOMFJORD III;1837;MELØY;LAND;FERSKVANN;1400,00;TN;66.808087;13.916805
N ME0044;964118191;MOWI ASA;SANDVIKSBODENE 77A/B;5035;BERGEN;30-05-2001;;1837;MELØY;Kommersiell;SETTEFISK;Laks;1400,00;TN;11127;GLOMFJORD III;1837;MELØY;LAND;FERSKVANN;1400,00;TN;66.808087;13.916805
N ME0044;964118191;MOWI ASA;SANDVIKSBODENE 77A/B;5035;BERGEN;30-05-2001;;1837;MELØY;Kommersiell;SETTEFISK;Regnbueørret;0,00;TN;11127;GLOMFJORD III;1837;MELØY;LAND;FERSKVANN;1400,00;TN;66.808087;13.916805
N ME0048;964118191;MOWI ASA;SANDVIKSBODENE 77A/B;5035;BERGEN;11-08-2000;;1837;MELØY;Kommersiell;SETTEFISK;Ørret;0,00;STK;24016;GLOMFJORD II;1837;MELØY;LAND;FERSKVANN;2500,00;STK;66.814565;13.946113
N ME0048;964118191;MOWI ASA;SANDVIKSBODENE 77A/B;5035;BERGEN;11-08-2000;;1837;MELØY;Kommersiell;SETTEFISK;Laks;0,00;STK;24016;GLOMFJORD II;1837;MELØY;LAND;FERSKVANN;2500,00;STK;66.814565;13.946113
N ME0048;964118191;MOWI ASA;SANDVIKSBODENE 77A/B;5035;BERGEN;11-08-2000;;1837;MELØY;Kommersiell;SETTEFISK;Regnbueørret;0,00;STK;24016;GLOMFJORD II;1837;MELØY;LAND;FERSKVANN;2500,00;STK;66.814565;13.946113
N ME0049;989713264;NORDLAND AKVA AS;ÅMØYHAMNVEIEN 285;8170;ENGAVÅGEN;09-05-2006;;1837;MELØY;Kommersiell;SETTEFISK;Ørret;0,00;STK;26375;ÅMØYA;1837;MELØY;LAND;FERSKVANN/SALTVANN;0,00;STK;66.754833;13.386000
N ME0049;989713264;NORDLAND AKVA AS;ÅMØYHAMNVEIEN 285;8170;ENGAVÅGEN;09-05-2006;;1837;MELØY;Kommersiell;SETTEFISK;Regnbueørret;0,00;STK;26375;ÅMØYA;1837;MELØY;LAND;FERSKVANN/SALTVANN;0,00;STK;66.754833;13.386000
N ME0049;989713264;NORDLAND AKVA AS;ÅMØYHAMNVEIEN 285;8170;ENGAVÅGEN;09-05-2006;;1837;MELØY;Kommersiell;SETTEFISK;Laks;0,00;STK;26375;ÅMØYA;1837;MELØY;LAND;FERSKVANN/SALTVANN;0,00;STK;66.754833;13.386000
N ME0060;999573525;AMINOR AS;ÆSVIK 1;8178;HALSA;08-11-2013;;1837;MELØY;Kommersiell;MATFISK;Flekksteinbit;500,00;TN;33717;ÆSVIKA I;1837;MELØY;LAND;SALTVANN;500,00;TN;66.741267;13.514400
N ME0060;999573525;AMINOR AS;ÆSVIK 1;8178;HALSA;08-11-2013;;1837;MELØY;Kommersiell;SETTEFISK;Flekksteinbit;0,00;TN;33717;ÆSVIKA I;1837;MELØY;LAND;SALTVANN;500,00;TN;66.741267;13.514400
N ME0060;999573525;AMINOR AS;ÆSVIK 1;8178;HALSA;08-11-2013;;1837;MELØY;Kommersiell;STAMFISK;Flekksteinbit;0,00;TN;33717;ÆSVIKA I;1837;MELØY;LAND;SALTVANN;500,00;TN;66.741267;13.514400
N ME0061;994210246;POLARFISK AS;POSTBOKS 130;8161;GLOMFJORD;21-01-2014;;1837;MELØY;Kommersiell;STAMFISK;Sibirsk stør (oppdrett);0,00;TN;33917;ØREN;1837;MELØY;LAND;FERSKVANN/SALTVANN;650,00;TN;66.758167;13.776300
N ME0061;994210246;POLARFISK AS;POSTBOKS 130;8161;GLOMFJORD;21-01-2014;;1837;MELØY;Kommersiell;STAMFISK;Sterlet stør (oppdrett);0,00;TN;33917;ØREN;1837;MELØY;LAND;FERSKVANN/SALTVANN;650,00;TN;66.758167;13.776300
N ME0061;994210246;POLARFISK AS;POSTBOKS 130;8161;GLOMFJORD;21-01-2014;;1837;MELØY;Kommersiell;SETTEFISK;Sibirsk stør (oppdrett);0,00;TN;33917;ØREN;1837;MELØY;LAND;FERSKVANN/SALTVANN;650,00;TN;66.758167;13.776300
N ME0061;994210246;POLARFISK AS;POSTBOKS 130;8161;GLOMFJORD;21-01-2014;;1837;MELØY;Kommersiell;MATFISK;Sibirsk stør (oppdrett);650,00;TN;33917;ØREN;1837;MELØY;LAND;FERSKVANN/SALTVANN;650,00;TN;66.758167;13.776300
N ME0061;994210246;POLARFISK AS;POSTBOKS 130;8161;GLOMFJORD;21-01-2014;;1837;MELØY;Kommersiell;MATFISK;Sterlet stør (oppdrett);0,00;TN;33917;ØREN;1837;MELØY;LAND;FERSKVANN/SALTVANN;650,00;TN;66.758167;13.776300
N ME0061;994210246;POLARFISK AS;POSTBOKS 130;8161;GLOMFJORD;21-01-2014;;1837;MELØY;Kommersiell;SETTEFISK;Russisk stør (oppdrett);0,00;TN;33917;ØREN;1837;MELØY;LAND;FERSKVANN/SALTVANN;650,00;TN;66.758167;13.776300
N ME0061;994210246;POLARFISK AS;POSTBOKS 130;8161;GLOMFJORD;21-01-2014;;1837;MELØY;Kommersiell;MATFISK;Russisk stør (oppdrett);0,00;TN;33917;ØREN;1837;MELØY;LAND;FERSKVANN/SALTVANN;650,00;TN;66.758167;13.776300
N ME0061;994210246;POLARFISK AS;POSTBOKS 130;8161;GLOMFJORD;21-01-2014;;1837;MELØY;Kommersiell;SETTEFISK;Sterlet stør (oppdrett);0,00;TN;33917;ØREN;1837;MELØY;LAND;FERSKVANN/SALTVANN;650,00;TN;66.758167;13.776300
N ME0061;994210246;POLARFISK AS;POSTBOKS 130;8161;GLOMFJORD;21-01-2014;;1837;MELØY;Kommersiell;STAMFISK;Russisk stør (oppdrett);0,00;TN;33917;ØREN;1837;MELØY;LAND;FERSKVANN/SALTVANN;650,00;TN;66.758167;13.776300
N ME0901;961056268;NOVA SEA AS;POSTBOKS 34;8764;LOVUND;12-08-2019;;1837;MELØY;Kommersiell;ALGER TIL  fôr/konsum;Sukkertare;50,00;DA;39857;VASSDALSVIK ALGE;1837;MELØY;SJØ;SALTVANN;50,00;DA;66.807800;13.566333
N ME0902;961056268;NOVA SEA AS;POSTBOKS 34;8764;LOVUND;12-08-2019;;1837;MELØY;Kommersiell;ALGER TIL  fôr/konsum;Fingertare;50,00;DA;39857;VASSDALSVIK ALGE;1837;MELØY;SJØ;SALTVANN;50,00;DA;66.807800;13.566333
N ME0903;961056268;NOVA SEA AS;POSTBOKS 34;8764;LOVUND;12-08-2019;;1837;MELØY;Kommersiell;ALGER TIL  fôr/konsum;Butare;50,00;DA;39857;VASSDALSVIK ALGE;1837;MELØY;SJØ;SALTVANN;50,00;DA;66.807800;13.566333
N ME0904;961056268;NOVA SEA AS;POSTBOKS 34;8764;LOVUND;12-08-2019;;1837;MELØY;Kommersiell;ALGER TIL  fôr/konsum;Stortare;50,00;DA;39857;VASSDALSVIK ALGE;1837;MELØY;SJØ;SALTVANN;50,00;DA;66.807800;13.566333
N ME0905;961056268;NOVA SEA AS;POSTBOKS 34;8764;LOVUND;12-08-2019;;1837;MELØY;Kommersiell;ALGER TIL  fôr/konsum;Havsalat;50,00;DA;39857;VASSDALSVIK ALGE;1837;MELØY;SJØ;SALTVANN;50,00;DA;66.807800;13.566333
N ME0906;961056268;NOVA SEA AS;POSTBOKS 34;8764;LOVUND;12-08-2019;;1837;MELØY;Kommersiell;ALGER TIL  fôr/konsum;Søl;50,00;DA;39857;VASSDALSVIK ALGE;1837;MELØY;SJØ;SALTVANN;50,00;DA;66.807800;13.566333
N MS0007;991952829;ELLINGSEN SEAFOOD AS;POSTBOKS 56;8320;SKROVA;26-06-1987;30-12-9999;1874;MOSKENES;Kommersiell;MATFISK;Ørret;0,00;TN;11168;ODDVÆRSÆTRA;1865;VÅGAN;SJØ;SALTVANN;2340,00;TN;68.270383;14.769217
N MS0007;991952829;ELLINGSEN SEAFOOD AS;POSTBOKS 56;8320;SKROVA;26-06-1987;30-12-9999;1874;MOSKENES;Kommersiell;MATFISK;Laks;804,00;TN;11168;ODDVÆRSÆTRA;1865;VÅGAN;SJØ;SALTVANN;2340,00;TN;68.270383;14.769217
N MS0007;991952829;ELLINGSEN SEAFOOD AS;POSTBOKS 56;8320;SKROVA;26-06-1987;30-12-9999;1874;MOSKENES;Kommersiell;MATFISK;Regnbueørret;0,00;TN;11168;ODDVÆRSÆTRA;1865;VÅGAN;SJØ;SALTVANN;2340,00;TN;68.270383;14.769217
N MS0007;991952829;ELLINGSEN SEAFOOD AS;POSTBOKS 56;8320;SKROVA;26-06-1987;30-12-9999;1874;MOSKENES;Kommersiell;MATFISK;Ørret;0,00;TN;13291;SOLØYA;1859;FLAKSTAD;SJØ;SALTVANN;3120,00;TN;68.004417;13.181417
N MS0007;991952829;ELLINGSEN SEAFOOD AS;POSTBOKS 56;8320;SKROVA;26-06-1987;30-12-9999;1874;MOSKENES;Kommersiell;MATFISK;Regnbueørret;0,00;TN;13291;SOLØYA;1859;FLAKSTAD;SJØ;SALTVANN;3120,00;TN;68.004417;13.181417
N MS0007;991952829;ELLINGSEN SEAFOOD AS;POSTBOKS 56;8320;SKROVA;26-06-1987;30-12-9999;1874;MOSKENES;Kommersiell;MATFISK;Laks;804,00;TN;13291;SOLØYA;1859;FLAKSTAD;SJØ;SALTVANN;3120,00;TN;68.004417;13.181417
N MS0007;991952829;ELLINGSEN SEAFOOD AS;POSTBOKS 56;8320;SKROVA;26-06-1987;30-12-9999;1874;MOSKENES;Kommersiell;MATFISK;Regnbueørret;0,00;TN;20316;KORSNES;1866;HADSEL;SJØ;SALTVANN;3900,00;TN;68.331483;14.948217
N MS0007;991952829;ELLINGSEN SEAFOOD AS;POSTBOKS 56;8320;SKROVA;26-06-1987;30-12-9999;1874;MOSKENES;Kommersiell;MATFISK;Ørret;0,00;TN;20316;KORSNES;1866;HADSEL;SJØ;SALTVANN;3900,00;TN;68.331483;14.948217
N MS0007;991952829;ELLINGSEN SEAFOOD AS;POSTBOKS 56;8320;SKROVA;26-06-1987;30-12-9999;1874;MOSKENES;Kommersiell;MATFISK;Laks;804,00;TN;20316;KORSNES;1866;HADSEL;SJØ;SALTVANN;3900,00;TN;68.331483;14.948217
N NA0001;864596592;TOMMA LAKS AS;POSTBOKS 34;8764;LOVUND;09-07-1986;30-12-9999;1828;NESNA;Kommersiell;MATFISK;Ørret;0,00;TN;15655;HJARTØY N;1828;NESNA;SJØ;SALTVANN;1560,00;TN;66.235783;12.709967
N NA0001;864596592;TOMMA LAKS AS;POSTBOKS 34;8764;LOVUND;09-07-1986;30-12-9999;1828;NESNA;Kommersiell;MATFISK;Laks;804,00;TN;15655;HJARTØY N;1828;NESNA;SJØ;SALTVANN;1560,00;TN;66.235783;12.709967
N NA0001;864596592;TOMMA LAKS AS;POSTBOKS 34;8764;LOVUND;09-07-1986;30-12-9999;1828;NESNA;Kommersiell;MATFISK;Regnbueørret;0,00;TN;15655;HJARTØY N;1828;NESNA;SJØ;SALTVANN;1560,00;TN;66.235783;12.709967
N NA0001;864596592;TOMMA LAKS AS;POSTBOKS 34;8764;LOVUND;09-07-1986;30-12-9999;1828;NESNA;Kommersiell;MATFISK;Laks;804,00;TN;23816;NORDBOTNET;1828;NESNA;SJØ;SALTVANN;4680,00;TN;66.256117;12.894200
N NA0001;864596592;TOMMA LAKS AS;POSTBOKS 34;8764;LOVUND;09-07-1986;30-12-9999;1828;NESNA;Kommersiell;MATFISK;Regnbueørret;0,00;TN;23816;NORDBOTNET;1828;NESNA;SJØ;SALTVANN;4680,00;TN;66.256117;12.894200
N NA0001;864596592;TOMMA LAKS AS;POSTBOKS 34;8764;LOVUND;09-07-1986;30-12-9999;1828;NESNA;Kommersiell;MATFISK;Ørret;0,00;TN;23816;NORDBOTNET;1828;NESNA;SJØ;SALTVANN;4680,00;TN;66.256117;12.894200
N NA0001;864596592;TOMMA LAKS AS;POSTBOKS 34;8764;LOVUND;09-07-1986;30-12-9999;1828;NESNA;Kommersiell;MATFISK;Regnbueørret;0,00;TN;29376;SUNDSØY;1827;DØNNA;SJØ;SALTVANN;3900,00;TN;66.176367;12.770283
N NA0001;864596592;TOMMA LAKS AS;POSTBOKS 34;8764;LOVUND;09-07-1986;30-12-9999;1828;NESNA;Kommersiell;MATFISK;Ørret;0,00;TN;29376;SUNDSØY;1827;DØNNA;SJØ;SALTVANN;3900,00;TN;66.176367;12.770283
N NA0001;864596592;TOMMA LAKS AS;POSTBOKS 34;8764;LOVUND;09-07-1986;30-12-9999;1828;NESNA;Kommersiell;MATFISK;Laks;804,00;TN;29376;SUNDSØY;1827;DØNNA;SJØ;SALTVANN;3900,00;TN;66.176367;12.770283
N NA0001;864596592;TOMMA LAKS AS;POSTBOKS 34;8764;LOVUND;09-07-1986;30-12-9999;1828;NESNA;Kommersiell;MATFISK;Laks;804,00;TN;36037;KLIPEN;1822;LEIRFJORD;SJØ;SALTVANN;3120,00;TN;66.133600;12.851983
N NA0001;864596592;TOMMA LAKS AS;POSTBOKS 34;8764;LOVUND;09-07-1986;30-12-9999;1828;NESNA;Kommersiell;MATFISK;Regnbueørret;0,00;TN;36037;KLIPEN;1822;LEIRFJORD;SJØ;SALTVANN;3120,00;TN;66.133600;12.851983
N NA0001;864596592;TOMMA LAKS AS;POSTBOKS 34;8764;LOVUND;09-07-1986;30-12-9999;1828;NESNA;Kommersiell;MATFISK;Ørret;0,00;TN;36037;KLIPEN;1822;LEIRFJORD;SJØ;SALTVANN;3120,00;TN;66.133600;12.851983
N NA0007;864596592;TOMMA LAKS AS;POSTBOKS 34;8764;LOVUND;26-08-2009;30-12-9999;1828;NESNA;Kommersiell;MATFISK;Laks;804,00;TN;15655;HJARTØY N;1828;NESNA;SJØ;SALTVANN;1560,00;TN;66.235783;12.709967
N NA0007;864596592;TOMMA LAKS AS;POSTBOKS 34;8764;LOVUND;26-08-2009;30-12-9999;1828;NESNA;Kommersiell;MATFISK;Ørret;0,00;TN;15655;HJARTØY N;1828;NESNA;SJØ;SALTVANN;1560,00;TN;66.235783;12.709967
N NA0007;864596592;TOMMA LAKS AS;POSTBOKS 34;8764;LOVUND;26-08-2009;30-12-9999;1828;NESNA;Kommersiell;MATFISK;Regnbueørret;0,00;TN;15655;HJARTØY N;1828;NESNA;SJØ;SALTVANN;1560,00;TN;66.235783;12.709967
N NA0007;864596592;TOMMA LAKS AS;POSTBOKS 34;8764;LOVUND;26-08-2009;30-12-9999;1828;NESNA;Kommersiell;MATFISK;Laks;804,00;TN;23816;NORDBOTNET;1828;NESNA;SJØ;SALTVANN;4680,00;TN;66.256117;12.894200
N NA0007;864596592;TOMMA LAKS AS;POSTBOKS 34;8764;LOVUND;26-08-2009;30-12-9999;1828;NESNA;Kommersiell;MATFISK;Regnbueørret;0,00;TN;23816;NORDBOTNET;1828;NESNA;SJØ;SALTVANN;4680,00;TN;66.256117;12.894200
N NA0007;864596592;TOMMA LAKS AS;POSTBOKS 34;8764;LOVUND;26-08-2009;30-12-9999;1828;NESNA;Kommersiell;MATFISK;Ørret;0,00;TN;23816;NORDBOTNET;1828;NESNA;SJØ;SALTVANN;4680,00;TN;66.256117;12.894200
N NA0007;864596592;TOMMA LAKS AS;POSTBOKS 34;8764;LOVUND;26-08-2009;30-12-9999;1828;NESNA;Kommersiell;MATFISK;Laks;804,00;TN;29376;SUNDSØY;1827;DØNNA;SJØ;SALTVANN;3900,00;TN;66.176367;12.770283
N NA0007;864596592;TOMMA LAKS AS;POSTBOKS 34;8764;LOVUND;26-08-2009;30-12-9999;1828;NESNA;Kommersiell;MATFISK;Ørret;0,00;TN;29376;SUNDSØY;1827;DØNNA;SJØ;SALTVANN;3900,00;TN;66.176367;12.770283
N NA0007;864596592;TOMMA LAKS AS;POSTBOKS 34;8764;LOVUND;26-08-2009;30-12-9999;1828;NESNA;Kommersiell;MATFISK;Regnbueørret;0,00;TN;29376;SUNDSØY;1827;DØNNA;SJØ;SALTVANN;3900,00;TN;66.176367;12.770283
N NA0007;864596592;TOMMA LAKS AS;POSTBOKS 34;8764;LOVUND;26-08-2009;30-12-9999;1828;NESNA;Kommersiell;MATFISK;Laks;804,00;TN;36037;KLIPEN;1822;LEIRFJORD;SJØ;SALTVANN;3120,00;TN;66.133600;12.851983
N NA0007;864596592;TOMMA LAKS AS;POSTBOKS 34;8764;LOVUND;26-08-2009;30-12-9999;1828;NESNA;Kommersiell;MATFISK;Regnbueørret;0,00;TN;36037;KLIPEN;1822;LEIRFJORD;SJØ;SALTVANN;3120,00;TN;66.133600;12.851983
N NA0007;864596592;TOMMA LAKS AS;POSTBOKS 34;8764;LOVUND;26-08-2009;30-12-9999;1828;NESNA;Kommersiell;MATFISK;Ørret;0,00;TN;36037;KLIPEN;1822;LEIRFJORD;SJØ;SALTVANN;3120,00;TN;66.133600;12.851983
N NA0008;991895000;TOMMA STEINBIT AS;C/O EDVARDSEN ØKONOMISERVICE;8762;SLENESET;22-03-2011;;1828;NESNA;Kommersiell;SETTEFISK;Rognkjeks (felles);0,00;STK;13333;HUSBY;1828;NESNA;LAND;SALTVANN;0,00;STK;66.222567;12.761717
N NA0008;991895000;TOMMA STEINBIT AS;C/O EDVARDSEN ØKONOMISERVICE;8762;SLENESET;22-03-2011;;1828;NESNA;Kommersiell;STAMFISK;Rognkjeks (felles);0,00;STK;13333;HUSBY;1828;NESNA;LAND;SALTVANN;0,00;STK;66.222567;12.761717
N NA0009;920624804;A.S.L. AS;ÅGAVEIEN 6;8618;MO I RANA;08-04-2020;;1828;NESNA;Kommersiell;MATFISK;Laks;15000,00;TN;45009;Langsetvågen;1828;NESNA;LAND;SALTVANN;15000,00;TN;66.269867;13.166950
N NA0009;920624804;A.S.L. AS;ÅGAVEIEN 6;8618;MO I RANA;08-04-2020;;1828;NESNA;Kommersiell;MATFISK;Regnbueørret;0,00;TN;45009;Langsetvågen;1828;NESNA;LAND;SALTVANN;15000,00;TN;66.269867;13.166950
N NA0009;920624804;A.S.L. AS;ÅGAVEIEN 6;8618;MO I RANA;08-04-2020;;1828;NESNA;Kommersiell;MATFISK;Ørret;0,00;TN;45009;Langsetvågen;1828;NESNA;LAND;SALTVANN;15000,00;TN;66.269867;13.166950
N NA0901;864596592;TOMMA LAKS AS;POSTBOKS 34;8764;LOVUND;21-10-2019;;1828;NESNA;Kommersiell;ALGER TIL  fôr/konsum;Sukkertare;30,00;DA;40077;VALVIKA ALGE;1828;NESNA;SJØ;SALTVANN;30,00;DA;66.299100;12.814367
N NA0902;864596592;TOMMA LAKS AS;POSTBOKS 34;8764;LOVUND;21-10-2019;;1828;NESNA;Kommersiell;ALGER TIL  fôr/konsum;Butare;30,00;DA;40077;VALVIKA ALGE;1828;NESNA;SJØ;SALTVANN;30,00;DA;66.299100;12.814367
N NA0903;864596592;TOMMA LAKS AS;POSTBOKS 34;8764;LOVUND;21-10-2019;;1828;NESNA;Kommersiell;ALGER TIL  fôr/konsum;Stortare;30,00;DA;40077;VALVIKA ALGE;1828;NESNA;SJØ;SALTVANN;30,00;DA;66.299100;12.814367
N NA0904;864596592;TOMMA LAKS AS;POSTBOKS 34;8764;LOVUND;21-10-2019;;1828;NESNA;Kommersiell;ALGER TIL  fôr/konsum;Fingertare;30,00;DA;40077;VALVIKA ALGE;1828;NESNA;SJØ;SALTVANN;30,00;DA;66.299100;12.814367
N NA0905;864596592;TOMMA LAKS AS;POSTBOKS 34;8764;LOVUND;21-10-2019;;1828;NESNA;Kommersiell;ALGER TIL  fôr/konsum;Havsalat;30,00;DA;40077;VALVIKA ALGE;1828;NESNA;SJØ;SALTVANN;30,00;DA;66.299100;12.814367
N NA0906;864596592;TOMMA LAKS AS;POSTBOKS 34;8764;LOVUND;21-10-2019;;1828;NESNA;Kommersiell;ALGER TIL  fôr/konsum;Søl;30,00;DA;40077;VALVIKA ALGE;1828;NESNA;SJØ;SALTVANN;30,00;DA;66.299100;12.814367
N R 0001;961056268;NOVA SEA AS;POSTBOKS 34;8764;LOVUND;02-03-1978;30-12-9999;1836;RØDØY;Kommersiell;MATFISK;Regnbueørret;0,00;TN;10893;RENSØYA N;1835;TRÆNA;SJØ;SALTVANN;3600,00;TN;66.502817;12.070967
N R 0001;961056268;NOVA SEA AS;POSTBOKS 34;8764;LOVUND;02-03-1978;30-12-9999;1836;RØDØY;Kommersiell;MATFISK;Ørret;0,00;TN;10893;RENSØYA N;1835;TRÆNA;SJØ;SALTVANN;3600,00;TN;66.502817;12.070967
